date,state,district,demo_age_5_17,demo_age_17_plus
02-09-2025,Madhya Pradesh,Agar Malwa,9,67
02-09-2025,Madhya Pradesh,Alirajpur,9,196
02-09-2025,Madhya Pradesh,Anuppur,4,128
02-09-2025,Madhya Pradesh,Ashok Nagar,37,236
02-09-2025,Madhya Pradesh,Balaghat,36,361
02-09-2025,Madhya Pradesh,Barwani,45,307
02-09-2025,Madhya Pradesh,Betul,52,235
02-09-2025,Madhya Pradesh,Bhind,41,257
02-09-2025,Madhya Pradesh,Bhopal,52,347
02-09-2025,Madhya Pradesh,Burhanpur,16,85
02-09-2025,Madhya Pradesh,Chhatarpur,109,476
02-09-2025,Madhya Pradesh,Chhindwara,35,332
02-09-2025,Madhya Pradesh,Damoh,49,408
02-09-2025,Madhya Pradesh,Datia,65,291
02-09-2025,Madhya Pradesh,Dewas,10,143
02-09-2025,Madhya Pradesh,Dhar,40,405
02-09-2025,Madhya Pradesh,Dindori,27,179
02-09-2025,Madhya Pradesh,East Nimar,8,121
02-09-2025,Madhya Pradesh,Guna,40,403
02-09-2025,Madhya Pradesh,Gwalior,56,343
02-09-2025,Madhya Pradesh,Harda,8,92
02-09-2025,Madhya Pradesh,Harda *,1,26
02-09-2025,Madhya Pradesh,Hoshangabad,17,140
02-09-2025,Madhya Pradesh,Indore,83,691
02-09-2025,Madhya Pradesh,Jabalpur,60,607
02-09-2025,Madhya Pradesh,Jhabua,21,239
02-09-2025,Madhya Pradesh,Katni,44,298
02-09-2025,Madhya Pradesh,Khandwa,15,116
02-09-2025,Madhya Pradesh,Khargone,35,305
02-09-2025,Madhya Pradesh,Maihar,0,57
02-09-2025,Madhya Pradesh,Mandla,22,245
02-09-2025,Madhya Pradesh,Mandsaur,41,287
02-09-2025,Madhya Pradesh,Mauganj,3,53
02-09-2025,Madhya Pradesh,Morena,72,544
02-09-2025,Madhya Pradesh,Narmadapuram,6,32
02-09-2025,Madhya Pradesh,Narsimhapur,0,55
02-09-2025,Madhya Pradesh,Narsinghpur,14,183
02-09-2025,Madhya Pradesh,Neemuch,19,220
02-09-2025,Madhya Pradesh,Niwari,0,10
02-09-2025,Madhya Pradesh,Pandhurna,0,8
02-09-2025,Madhya Pradesh,Panna,34,289
02-09-2025,Madhya Pradesh,Raisen,45,377
02-09-2025,Madhya Pradesh,Rajgarh,35,147
02-09-2025,Madhya Pradesh,Ratlam,31,258
02-09-2025,Madhya Pradesh,Rewa,73,692
02-09-2025,Madhya Pradesh,Sagar,66,670
02-09-2025,Madhya Pradesh,Satna,83,855
02-09-2025,Madhya Pradesh,Sehore,20,132
02-09-2025,Madhya Pradesh,Seoni,19,335
02-09-2025,Madhya Pradesh,Shahdol,30,322
02-09-2025,Madhya Pradesh,Shajapur,29,195
02-09-2025,Madhya Pradesh,Sheopur,18,197
02-09-2025,Madhya Pradesh,Shivpuri,38,496
02-09-2025,Madhya Pradesh,Sidhi,46,548
02-09-2025,Madhya Pradesh,Singrauli,40,309
02-09-2025,Madhya Pradesh,Tikamgarh,61,345
02-09-2025,Madhya Pradesh,Ujjain,37,342
02-09-2025,Madhya Pradesh,Umaria,7,123
02-09-2025,Madhya Pradesh,Vidisha,42,284
02-09-2025,Madhya Pradesh,West Nimar,1,14
02-09-2025,Maharashtra,Ahmadnagar,105,879
02-09-2025,Maharashtra,Ahmed Nagar,2,18
02-09-2025,Maharashtra,Akola,15,158
02-09-2025,Maharashtra,Amravati,25,376
02-09-2025,Maharashtra,Aurangabad,32,372
02-09-2025,Maharashtra,Beed,80,406
02-09-2025,Maharashtra,Bhandara,15,151
02-09-2025,Maharashtra,Bid,1,31
02-09-2025,Maharashtra,Buldana,0,93
02-09-2025,Maharashtra,Buldhana,36,254
02-09-2025,Maharashtra,Chandrapur,10,209
02-09-2025,Maharashtra,Chatrapati Sambhaji Nagar,4,27
02-09-2025,Maharashtra,Chhatrapati Sambhajinagar,7,132
02-09-2025,Maharashtra,Dharashiv,1,33
02-09-2025,Maharashtra,Dhule,31,212
02-09-2025,Maharashtra,Gadchiroli,11,140
02-09-2025,Maharashtra,Gondia,0,16
02-09-2025,Maharashtra,Gondiya,12,125
02-09-2025,Maharashtra,Gondiya *,0,10
02-09-2025,Maharashtra,Hingoli,17,186
02-09-2025,Maharashtra,Jalgaon,63,501
02-09-2025,Maharashtra,Jalna,39,356
02-09-2025,Maharashtra,Kolhapur,12,130
02-09-2025,Maharashtra,Latur,37,317
02-09-2025,Maharashtra,Mumbai,39,602
02-09-2025,Maharashtra,Mumbai City,14,165
02-09-2025,Maharashtra,Mumbai Suburban,60,752
02-09-2025,Maharashtra,Mumbai( Sub Urban ),0,21
02-09-2025,Maharashtra,Nagpur,63,707
02-09-2025,Maharashtra,Nanded,46,403
02-09-2025,Maharashtra,Nandurbar,20,151
02-09-2025,Maharashtra,Nandurbar *,0,1
02-09-2025,Maharashtra,Nashik,104,790
02-09-2025,Maharashtra,Osmanabad,33,256
02-09-2025,Maharashtra,Palghar,68,359
02-09-2025,Maharashtra,Parbhani,49,366
02-09-2025,Maharashtra,Pune,150,1294
02-09-2025,Maharashtra,Raigad,5,96
02-09-2025,Maharashtra,Raigarh,10,111
02-09-2025,Maharashtra,Raigarh(MH),0,1
02-09-2025,Maharashtra,Ratnagiri,4,54
02-09-2025,Maharashtra,Sangli,22,190
02-09-2025,Maharashtra,Satara,30,319
02-09-2025,Maharashtra,Sindhudurg,2,56
02-09-2025,Maharashtra,Solapur,43,502
02-09-2025,Maharashtra,Thane,104,1097
02-09-2025,Maharashtra,Wardha,14,147
02-09-2025,Maharashtra,Washim,10,148
02-09-2025,Maharashtra,Washim *,0,5
02-09-2025,Maharashtra,Yavatmal,25,351
02-09-2025,Manipur,Bishnupur,18,68
02-09-2025,Manipur,Chandel,9,50
02-09-2025,Manipur,Churachandpur,19,94
02-09-2025,Manipur,Imphal East,41,169
02-09-2025,Manipur,Imphal West,35,180
02-09-2025,Manipur,Jiribam,5,16
02-09-2025,Manipur,Kakching,8,48
02-09-2025,Manipur,Pherzawl,0,1
02-09-2025,Manipur,Senapati,32,135
02-09-2025,Manipur,Tamenglong,6,12
02-09-2025,Manipur,Thoubal,48,500
02-09-2025,Manipur,Ukhrul,12,57
02-09-2025,Meghalaya,East Garo Hills,8,60
02-09-2025,Meghalaya,East Jaintia Hills,15,50
02-09-2025,Meghalaya,East Khasi Hills,21,186
02-09-2025,Meghalaya,Eastern West Khasi Hills,0,5
02-09-2025,Meghalaya,North Garo Hills,1,43
02-09-2025,Meghalaya,Ri Bhoi,8,82
02-09-2025,Meghalaya,South Garo Hills,2,23
02-09-2025,Meghalaya,South West Garo Hills,0,64
02-09-2025,Meghalaya,South West Khasi Hills,5,19
02-09-2025,Meghalaya,West Garo Hills,7,100
02-09-2025,Meghalaya,West Jaintia Hills,15,81
02-09-2025,Meghalaya,West Khasi Hills,9,65
02-09-2025,Mizoram,Aizawl,17,116
02-09-2025,Mizoram,Champhai,4,28
02-09-2025,Mizoram,Hnahthial,0,2
02-09-2025,Mizoram,Kolasib,5,17
02-09-2025,Mizoram,Lawngtlai,2,43
02-09-2025,Mizoram,Lunglei,3,14
02-09-2025,Mizoram,Mamit,1,7
02-09-2025,Mizoram,Mammit,0,11
02-09-2025,Mizoram,Saiha,2,12
02-09-2025,Mizoram,Saitual,0,1
02-09-2025,Mizoram,Serchhip,5,8
02-09-2025,Nagaland,Chumukedima,0,22
02-09-2025,Nagaland,Dimapur,6,81
02-09-2025,Nagaland,Kiphire,1,7
02-09-2025,Nagaland,Kohima,0,26
02-09-2025,Nagaland,Longleng,0,30
02-09-2025,Nagaland,Meluri,0,1
02-09-2025,Nagaland,Mokokchung,1,7
02-09-2025,Nagaland,Mon,6,41
02-09-2025,Nagaland,Noklak,0,2
02-09-2025,Nagaland,Peren,4,17
02-09-2025,Nagaland,Phek,1,25
02-09-2025,Nagaland,Shamator,0,4
02-09-2025,Nagaland,Tuensang,0,5
02-09-2025,Nagaland,Wokha,3,6
02-09-2025,Nagaland,Zunheboto,4,21
02-09-2025,Odisha,ANUGUL,0,1
02-09-2025,Odisha,Angul,22,137
02-09-2025,Odisha,Anugul,0,19
02-09-2025,Odisha,Balangir,55,322
02-09-2025,Odisha,Baleshwar,5,123
02-09-2025,Odisha,Baleswar,43,248
02-09-2025,Odisha,Bargarh,49,335
02-09-2025,Odisha,Baudh,0,8
02-09-2025,Odisha,Bhadrak,40,368
02-09-2025,Odisha,Boudh,15,94
02-09-2025,Odisha,Cuttack,51,339
02-09-2025,Odisha,Debagarh,1,15
02-09-2025,Odisha,Dhenkanal,26,164
02-09-2025,Odisha,Gajapati,14,98
02-09-2025,Odisha,Ganjam,85,661
02-09-2025,Odisha,JAJPUR,16,148
02-09-2025,Odisha,Jagatsinghapur,13,94
02-09-2025,Odisha,Jagatsinghpur,2,72
02-09-2025,Odisha,Jajapur,15,249
02-09-2025,Odisha,Jajpur,0,4
02-09-2025,Odisha,Jharsuguda,11,125
02-09-2025,Odisha,Kalahandi,51,356
02-09-2025,Odisha,Kandhamal,19,186
02-09-2025,Odisha,Kendrapara,26,253
02-09-2025,Odisha,Kendujhar,31,269
02-09-2025,Odisha,Khorda,29,185
02-09-2025,Odisha,Khordha,0,46
02-09-2025,Odisha,Koraput,47,353
02-09-2025,Odisha,Malkangiri,25,194
02-09-2025,Odisha,Mayurbhanj,34,462
02-09-2025,Odisha,Nabarangapur,55,368
02-09-2025,Odisha,Nayagarh,25,187
02-09-2025,Odisha,Nuapada,11,85
02-09-2025,Odisha,Puri,28,268
02-09-2025,Odisha,Rayagada,21,232
02-09-2025,Odisha,Sambalpur,18,173
02-09-2025,Odisha,Sonapur,18,127
02-09-2025,Odisha,Subarnapur,2,54
02-09-2025,Odisha,Sundargarh,5,84
02-09-2025,Odisha,Sundergarh,24,201
02-09-2025,Odisha,jajpur,0,1
02-09-2025,Orissa,Balangir,4,85
02-09-2025,Orissa,Baleshwar,2,15
02-09-2025,Orissa,Bargarh,1,12
02-09-2025,Orissa,Bhadrak,4,44
02-09-2025,Orissa,Cuttack,0,26
02-09-2025,Orissa,Dhenkanal,0,8
02-09-2025,Orissa,Ganjam,2,55
02-09-2025,Orissa,Jagatsinghapur,0,2
02-09-2025,Orissa,Jajapur,2,7
02-09-2025,Orissa,Jharsuguda,0,1
02-09-2025,Orissa,Kendrapara,0,4
02-09-2025,Orissa,Kendujhar,0,4
02-09-2025,Orissa,Khordha,1,41
02-09-2025,Orissa,Koraput,0,13
02-09-2025,Orissa,Nayagarh,0,4
02-09-2025,Orissa,Puri,1,40
02-09-2025,Orissa,Rayagada,0,5
02-09-2025,Orissa,Sambalpur,0,5
02-09-2025,Orissa,Sonapur,0,2
02-09-2025,Orissa,Subarnapur,0,2
02-09-2025,Orissa,Sundargarh,0,7
02-09-2025,Pondicherry,Karaikal,0,13
02-09-2025,Pondicherry,Pondicherry,4,50
02-09-2025,Pondicherry,Yanam,0,6
02-09-2025,Puducherry,Karaikal,8,30
02-09-2025,Puducherry,Puducherry,18,90
02-09-2025,Puducherry,Yanam,0,1
02-09-2025,Punjab,Amritsar,34,423
02-09-2025,Punjab,Barnala,1,19
02-09-2025,Punjab,Bathinda,17,228
02-09-2025,Punjab,Faridkot,14,103
02-09-2025,Punjab,Fatehgarh Sahib,3,92
02-09-2025,Punjab,Fazilka,18,166
02-09-2025,Punjab,Ferozepur,15,194
02-09-2025,Punjab,Firozpur,2,56
02-09-2025,Punjab,Gurdaspur,7,198
02-09-2025,Punjab,Hoshiarpur,12,165
02-09-2025,Punjab,Jalandhar,7,126
02-09-2025,Punjab,Kapurthala,5,42
02-09-2025,Punjab,Ludhiana,29,415
02-09-2025,Punjab,Malerkotla,2,29
02-09-2025,Punjab,Mansa,2,53
02-09-2025,Punjab,Moga,10,86
02-09-2025,Punjab,Muktsar,0,39
02-09-2025,Punjab,Nawanshahr,0,19
02-09-2025,Punjab,Pathankot,4,33
02-09-2025,Punjab,Patiala,20,285
02-09-2025,Punjab,Rupnagar,5,51
02-09-2025,Punjab,S.A.S Nagar(Mohali),0,19
02-09-2025,Punjab,SAS Nagar (Mohali),15,146
02-09-2025,Punjab,Sangrur,9,115
02-09-2025,Punjab,Shaheed Bhagat Singh Nagar,2,18
02-09-2025,Punjab,Sri Muktsar Sahib,14,119
02-09-2025,Punjab,Tarn Taran,6,168
02-09-2025,Rajasthan,Ajmer,33,206
02-09-2025,Rajasthan,Alwar,105,385
02-09-2025,Rajasthan,Banswara,39,298
02-09-2025,Rajasthan,Baran,9,118
02-09-2025,Rajasthan,Barmer,33,324
02-09-2025,Rajasthan,Bharatpur,43,272
02-09-2025,Rajasthan,Bhilwara,30,163
02-09-2025,Rajasthan,Bikaner,8,110
02-09-2025,Rajasthan,Bundi,7,106
02-09-2025,Rajasthan,Chittaurgarh,3,8
02-09-2025,Rajasthan,Chittorgarh,45,333
02-09-2025,Rajasthan,Churu,25,97
02-09-2025,Rajasthan,Dausa,31,259
02-09-2025,Rajasthan,Deeg,0,14
02-09-2025,Rajasthan,Dhaulpur,0,8
02-09-2025,Rajasthan,Dholpur,63,240
02-09-2025,Rajasthan,Dungarpur,67,440
02-09-2025,Rajasthan,Ganganagar,43,208
02-09-2025,Rajasthan,Hanumangarh,38,242
02-09-2025,Rajasthan,Jaipur,131,705
02-09-2025,Rajasthan,Jaisalmer,28,79
02-09-2025,Rajasthan,Jalor,29,322
02-09-2025,Rajasthan,Jhalawar,33,152
02-09-2025,Rajasthan,Jhunjhunu,1,30
02-09-2025,Rajasthan,Jhunjhunun,34,282
02-09-2025,Rajasthan,Jodhpur,49,321
02-09-2025,Rajasthan,Karauli,15,82
02-09-2025,Rajasthan,Kota,28,258
02-09-2025,Rajasthan,Nagaur,52,302
02-09-2025,Rajasthan,Pali,35,235
02-09-2025,Rajasthan,Pratapgarh,11,275
02-09-2025,Rajasthan,Rajsamand,35,267
02-09-2025,Rajasthan,Sawai Madhopur,39,261
02-09-2025,Rajasthan,Sikar,80,478
02-09-2025,Rajasthan,Sirohi,38,187
02-09-2025,Rajasthan,Tonk,34,258
02-09-2025,Rajasthan,Udaipur,77,576
02-09-2025,Sikkim,East,5,98
02-09-2025,Sikkim,East Sikkim,0,58
02-09-2025,Sikkim,Mangan,0,2
02-09-2025,Sikkim,Namchi,0,18
02-09-2025,Sikkim,North,4,32
02-09-2025,Sikkim,North Sikkim,0,23
02-09-2025,Sikkim,South,2,82
02-09-2025,Sikkim,South Sikkim,6,71
02-09-2025,Sikkim,West,8,75
02-09-2025,Sikkim,West Sikkim,6,66
02-09-2025,Tamil Nadu,Ariyalur,39,205
02-09-2025,Tamil Nadu,Chengalpattu,29,210
02-09-2025,Tamil Nadu,Chennai,106,1245
02-09-2025,Tamil Nadu,Coimbatore,97,871
02-09-2025,Tamil Nadu,Cuddalore,64,606
02-09-2025,Tamil Nadu,Dharmapuri,109,382
02-09-2025,Tamil Nadu,Dindigul,61,378
02-09-2025,Tamil Nadu,Erode,57,628
02-09-2025,Tamil Nadu,Kallakurichi,15,112
02-09-2025,Tamil Nadu,Kancheepuram,168,1208
02-09-2025,Tamil Nadu,Kanniyakumari,22,264
02-09-2025,Tamil Nadu,Kanyakumari,23,161
02-09-2025,Tamil Nadu,Karur,23,282
02-09-2025,Tamil Nadu,Krishnagiri,66,560
02-09-2025,Tamil Nadu,Madurai,92,597
02-09-2025,Tamil Nadu,Mayiladuthurai,8,57
02-09-2025,Tamil Nadu,Nagapattinam,37,392
02-09-2025,Tamil Nadu,Namakkal,63,376
02-09-2025,Tamil Nadu,Perambalur,19,88
02-09-2025,Tamil Nadu,Pudukkottai,61,471
02-09-2025,Tamil Nadu,Ramanathapuram,67,475
02-09-2025,Tamil Nadu,Ranipet,0,15
02-09-2025,Tamil Nadu,Salem,174,976
02-09-2025,Tamil Nadu,Sivaganga,56,313
02-09-2025,Tamil Nadu,Tenkasi,2,71
02-09-2025,Tamil Nadu,Thanjavur,103,611
02-09-2025,Tamil Nadu,The Nilgiris,30,211
02-09-2025,Tamil Nadu,Theni,37,290
02-09-2025,Tamil Nadu,Thiruvallur,0,18
02-09-2025,Tamil Nadu,Thiruvarur,25,335
02-09-2025,Tamil Nadu,Thoothukkudi,45,431
02-09-2025,Tamil Nadu,Tiruchirappalli,76,710
02-09-2025,Tamil Nadu,Tirunelveli,158,638
02-09-2025,Tamil Nadu,Tirupattur,9,67
02-09-2025,Tamil Nadu,Tiruppur,120,710
02-09-2025,Tamil Nadu,Tiruvallur,136,1041
02-09-2025,Tamil Nadu,Tiruvannamalai,126,549
02-09-2025,Tamil Nadu,Vellore,119,946
02-09-2025,Tamil Nadu,Villupuram,115,369
02-09-2025,Tamil Nadu,Viluppuram,27,519
02-09-2025,Tamil Nadu,Virudhunagar,123,544
02-09-2025,Telangana,Adilabad,52,531
02-09-2025,Telangana,Bhadradri Kothagudem,53,488
02-09-2025,Telangana,Hanumakonda,14,263
02-09-2025,Telangana,Hyderabad,189,1458
02-09-2025,Telangana,Jagitial,15,179
02-09-2025,Telangana,Jangaon,0,0
02-09-2025,Telangana,Jangoan,12,361
02-09-2025,Telangana,Jayashankar Bhupalpally,13,319
02-09-2025,Telangana,Jogulamba Gadwal,23,236
02-09-2025,Telangana,K.v. Rangareddy,201,1767
02-09-2025,Telangana,Kamareddy,20,284
02-09-2025,Telangana,Karimnagar,51,734
02-09-2025,Telangana,Khammam,87,621
02-09-2025,Telangana,Komaram Bheem,37,443
02-09-2025,Telangana,Mahabubabad,17,264
02-09-2025,Telangana,Mahabubnagar,154,831
02-09-2025,Telangana,Mancherial,22,310
02-09-2025,Telangana,Medak,82,769
02-09-2025,Telangana,Medchal-malkajgiri,59,519
02-09-2025,Telangana,Medchal−malkajgiri,0,11
02-09-2025,Telangana,Mulugu,3,95
02-09-2025,Telangana,Nagarkurnool,43,442
02-09-2025,Telangana,Nalgonda,62,776
02-09-2025,Telangana,Narayanpet,38,252
02-09-2025,Telangana,Nirmal,49,452
02-09-2025,Telangana,Nizamabad,48,558
02-09-2025,Telangana,Peddapalli,0,158
02-09-2025,Telangana,Rajanna Sircilla,19,169
02-09-2025,Telangana,Rangareddy,7,81
02-09-2025,Telangana,Sangareddy,39,307
02-09-2025,Telangana,Siddipet,26,453
02-09-2025,Telangana,Suryapet,46,588
02-09-2025,Telangana,Vikarabad,71,713
02-09-2025,Telangana,Wanaparthy,28,211
02-09-2025,Telangana,Warangal,33,353
02-09-2025,Telangana,Warangal Rural,20,230
02-09-2025,Telangana,Warangal Urban,10,88
02-09-2025,Telangana,Yadadri.,16,399
02-09-2025,Tripura,Dhalai,6,110
02-09-2025,Tripura,Gomati,13,49
02-09-2025,Tripura,Khowai,1,35
02-09-2025,Tripura,North Tripura,10,195
02-09-2025,Tripura,Sepahijala,24,171
02-09-2025,Tripura,South Tripura,42,251
02-09-2025,Tripura,Unakoti,8,35
02-09-2025,Tripura,West Tripura,71,607
02-09-2025,Uttar Pradesh,Agra,243,1323
02-09-2025,Uttar Pradesh,Aligarh,245,1075
02-09-2025,Uttar Pradesh,Allahabad,435,1858
02-09-2025,Uttar Pradesh,Ambedkar Nagar,124,431
02-09-2025,Uttar Pradesh,Amethi,272,1095
02-09-2025,Uttar Pradesh,Amroha,113,627
02-09-2025,Uttar Pradesh,Auraiya,76,258
02-09-2025,Uttar Pradesh,Ayodhya,25,103
02-09-2025,Uttar Pradesh,Azamgarh,402,1679
02-09-2025,Uttar Pradesh,Baghpat,29,228
02-09-2025,Uttar Pradesh,Bahraich,200,1016
02-09-2025,Uttar Pradesh,Ballia,271,979
02-09-2025,Uttar Pradesh,Balrampur,96,669
02-09-2025,Uttar Pradesh,Banda,158,622
02-09-2025,Uttar Pradesh,Bara Banki,167,963
02-09-2025,Uttar Pradesh,Barabanki,2,52
02-09-2025,Uttar Pradesh,Bareilly,200,1149
02-09-2025,Uttar Pradesh,Basti,139,552
02-09-2025,Uttar Pradesh,Bhadohi,17,24
02-09-2025,Uttar Pradesh,Bijnor,110,709
02-09-2025,Uttar Pradesh,Budaun,247,1348
02-09-2025,Uttar Pradesh,Bulandshahar,0,1
02-09-2025,Uttar Pradesh,Bulandshahr,130,616
02-09-2025,Uttar Pradesh,Chandauli,212,882
02-09-2025,Uttar Pradesh,Chitrakoot,182,865
02-09-2025,Uttar Pradesh,Deoria,260,872
02-09-2025,Uttar Pradesh,Etah,145,546
02-09-2025,Uttar Pradesh,Etawah,94,420
02-09-2025,Uttar Pradesh,Faizabad,116,699
02-09-2025,Uttar Pradesh,Farrukhabad,89,262
02-09-2025,Uttar Pradesh,Fatehpur,251,993
02-09-2025,Uttar Pradesh,Firozabad,105,464
02-09-2025,Uttar Pradesh,Gautam Buddha Nagar,52,423
02-09-2025,Uttar Pradesh,Ghaziabad,107,904
02-09-2025,Uttar Pradesh,Ghazipur,502,1243
02-09-2025,Uttar Pradesh,Gonda,147,877
02-09-2025,Uttar Pradesh,Gorakhpur,274,1533
02-09-2025,Uttar Pradesh,Hamirpur,59,297
02-09-2025,Uttar Pradesh,Hapur,43,366
02-09-2025,Uttar Pradesh,Hardoi,269,1240
02-09-2025,Uttar Pradesh,Hathras,103,374
02-09-2025,Uttar Pradesh,Jalaun,37,239
02-09-2025,Uttar Pradesh,Jaunpur,400,1174
02-09-2025,Uttar Pradesh,Jhansi,41,409
02-09-2025,Uttar Pradesh,Jyotiba Phule Nagar,0,4
02-09-2025,Uttar Pradesh,Kannauj,67,289
02-09-2025,Uttar Pradesh,Kanpur Dehat,40,215
02-09-2025,Uttar Pradesh,Kanpur Nagar,111,579
02-09-2025,Uttar Pradesh,Kasganj,116,641
02-09-2025,Uttar Pradesh,Kaushambi,219,726
02-09-2025,Uttar Pradesh,Kheri,234,1646
02-09-2025,Uttar Pradesh,Kushinagar,342,1456
02-09-2025,Uttar Pradesh,Kushinagar *,0,4
02-09-2025,Uttar Pradesh,Lalitpur,107,538
02-09-2025,Uttar Pradesh,Lucknow,144,1458
02-09-2025,Uttar Pradesh,Maharajganj,314,1186
02-09-2025,Uttar Pradesh,Mahoba,69,325
02-09-2025,Uttar Pradesh,Mahrajganj,0,2
02-09-2025,Uttar Pradesh,Mainpuri,123,567
02-09-2025,Uttar Pradesh,Mathura,118,564
02-09-2025,Uttar Pradesh,Mau,187,593
02-09-2025,Uttar Pradesh,Meerut,135,1012
02-09-2025,Uttar Pradesh,Mirzapur,211,816
02-09-2025,Uttar Pradesh,Moradabad,144,1149
02-09-2025,Uttar Pradesh,Muzaffarnagar,160,700
02-09-2025,Uttar Pradesh,Pilibhit,124,658
02-09-2025,Uttar Pradesh,Pratapgarh,122,546
02-09-2025,Uttar Pradesh,Prayagraj,27,205
02-09-2025,Uttar Pradesh,Rae Bareli,175,800
02-09-2025,Uttar Pradesh,Rampur,88,641
02-09-2025,Uttar Pradesh,Saharanpur,86,636
02-09-2025,Uttar Pradesh,Sambhal,106,664
02-09-2025,Uttar Pradesh,Sant Kabir Nagar,162,669
02-09-2025,Uttar Pradesh,Sant Ravidas Nagar,52,181
02-09-2025,Uttar Pradesh,Shahjahanpur,292,1248
02-09-2025,Uttar Pradesh,Shamli,65,380
02-09-2025,Uttar Pradesh,Shrawasti,76,572
02-09-2025,Uttar Pradesh,Siddharthnagar,183,596
02-09-2025,Uttar Pradesh,Sitapur,165,1175
02-09-2025,Uttar Pradesh,Sonbhadra,171,711
02-09-2025,Uttar Pradesh,Sultanpur,203,702
02-09-2025,Uttar Pradesh,Unnao,144,889
02-09-2025,Uttar Pradesh,Varanasi,202,1060
02-09-2025,Uttarakhand,Almora,11,61
02-09-2025,Uttarakhand,Bageshwar,7,22
02-09-2025,Uttarakhand,Chamoli,4,75
02-09-2025,Uttarakhand,Champawat,3,26
02-09-2025,Uttarakhand,Dehradun,25,304
02-09-2025,Uttarakhand,Garhwal,0,12
02-09-2025,Uttarakhand,Hardwar,0,6
02-09-2025,Uttarakhand,Haridwar,55,403
02-09-2025,Uttarakhand,Nainital,9,144
02-09-2025,Uttarakhand,Pauri Garhwal,15,74
02-09-2025,Uttarakhand,Pithoragarh,11,42
02-09-2025,Uttarakhand,Rudraprayag,6,25
02-09-2025,Uttarakhand,Tehri Garhwal,12,90
02-09-2025,Uttarakhand,Udham Singh Nagar,44,290
02-09-2025,Uttarakhand,Uttarkashi,6,39
02-09-2025,West  Bengal,Hooghly,0,4
02-09-2025,West Bangal,Hooghly,0,2
02-09-2025,West Bengal,Alipurduar,18,117
02-09-2025,West Bengal,Bankura,174,2042
02-09-2025,West Bengal,Barddhaman,186,2784
02-09-2025,West Bengal,Bardhaman,2,455
02-09-2025,West Bengal,Birbhum,123,2034
02-09-2025,West Bengal,Cooch Behar,287,2588
02-09-2025,West Bengal,Dakshin Dinajpur,132,1898
02-09-2025,West Bengal,Darjeeling,46,545
02-09-2025,West Bengal,Darjiling,0,139
02-09-2025,West Bengal,East Midnapore,15,357
02-09-2025,West Bengal,HOWRAH,0,3
02-09-2025,West Bengal,Haora,13,592
02-09-2025,West Bengal,Hooghly,167,3243
02-09-2025,West Bengal,Howrah,116,2446
02-09-2025,West Bengal,Hugli,0,23
02-09-2025,West Bengal,Jalpaiguri,229,4348
02-09-2025,West Bengal,Jhargram,8,107
02-09-2025,West Bengal,Kalimpong,5,32
02-09-2025,West Bengal,Koch Bihar,16,2149
02-09-2025,West Bengal,Kolkata,47,1328
02-09-2025,West Bengal,MALDA,0,2
02-09-2025,West Bengal,Malda,306,3352
02-09-2025,West Bengal,Maldah,3,204
02-09-2025,West Bengal,Murshidabad,545,6071
02-09-2025,West Bengal,Nadia,243,3742
02-09-2025,West Bengal,North 24 Parganas,259,4296
02-09-2025,West Bengal,North Dinajpur,4,119
02-09-2025,West Bengal,North Twenty Four Parganas,9,435
02-09-2025,West Bengal,Paschim Bardhaman,17,203
02-09-2025,West Bengal,Paschim Medinipur,349,4669
02-09-2025,West Bengal,Purba Bardhaman,32,361
02-09-2025,West Bengal,Purba Medinipur,159,1351
02-09-2025,West Bengal,Purulia,4,155
02-09-2025,West Bengal,Puruliya,221,2832
02-09-2025,West Bengal,South 24 Parganas,380,5363
02-09-2025,West Bengal,South Dinajpur,0,137
02-09-2025,West Bengal,South Twenty Four Parganas,20,896
02-09-2025,West Bengal,Uttar Dinajpur,267,4310
02-09-2025,West Bengal,West Midnapore,10,844
02-09-2025,West Bengal,hooghly,0,1
02-09-2025,West bengal,hooghly,0,5
02-09-2025,andhra pradesh,chittoor,0,1
02-09-2025,odisha,Gajapati,0,1
02-09-2025,west Bengal,South 24 Parganas,0,4
02-11-2025,Andaman & Nicobar Islands,Andamans,0,2
02-11-2025,Andaman & Nicobar Islands,South Andaman,0,1
02-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,0,7
02-11-2025,Andaman and Nicobar Islands,South Andaman,9,22
02-11-2025,Andhra Pradesh,Adilabad,46,82
02-11-2025,Andhra Pradesh,Alluri Sitharama Raju,12,62
02-11-2025,Andhra Pradesh,Anakapalli,23,74
02-11-2025,Andhra Pradesh,Anantapur,204,162
02-11-2025,Andhra Pradesh,Ananthapur,269,44
02-11-2025,Andhra Pradesh,Ananthapuramu,90,137
02-11-2025,Andhra Pradesh,Annamayya,30,124
02-11-2025,Andhra Pradesh,Bapatla,21,81
02-11-2025,Andhra Pradesh,Chittoor,519,366
02-11-2025,Andhra Pradesh,Cuddapah,200,223
02-11-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,28,116
02-11-2025,Andhra Pradesh,East Godavari,296,459
02-11-2025,Andhra Pradesh,Eluru,41,213
02-11-2025,Andhra Pradesh,Guntur,341,443
02-11-2025,Andhra Pradesh,Hyderabad,135,184
02-11-2025,Andhra Pradesh,K.V.Rangareddy,4,0
